dt,CalendarYear,Day,Time,Avg Total Time,Max Total Time,Max # of PAX in Line
2017-07-18 07:45:00,2017,2017-07-18,07:45:00,5,6,10
2017-07-18 07:50:00,2017,2017-07-18,07:50:00,5,6,11
2017-07-18 07:55:00,2017,2017-07-18,07:55:00,3,4,9
2017-07-18 08:00:00,2017,2017-07-18,08:00:00,2,2,9
2017-07-18 08:05:00,2017,2017-07-18,08:05:00,4,5,26
2017-07-18 08:10:00,2017,2017-07-18,08:10:00,6,7,37
2017-07-18 08:15:00,2017,2017-07-18,08:15:00,5,7,40
2017-07-18 08:20:00,2017,2017-07-18,08:20:00,9,11,60
2017-07-18 08:25:00,2017,2017-07-18,08:25:00,12,13,69
2017-07-18 08:30:00,2017,2017-07-18,08:30:00,10,11,63
2017-07-18 08:35:00,2017,2017-07-18,08:35:00,11,15,79
2017-07-18 08:40:00,2017,2017-07-18,08:40:00,10,10,57
2017-07-18 08:45:00,2017,2017-07-18,08:45:00,8,9,51
2017-07-18 08:50:00,2017,2017-07-18,08:50:00,6,7,39
2017-07-18 08:55:00,2017,2017-07-18,08:55:00,7,8,39
2017-07-18 09:00:00,2017,2017-07-18,09:00:00,7,9,39
2017-07-18 09:05:00,2017,2017-07-18,09:05:00,4,5,15
2017-07-18 09:10:00,2017,2017-07-18,09:10:00,3,3,12
2017-07-18 09:15:00,2017,2017-07-18,09:15:00,2,2,9
2017-07-18 09:20:00,2017,2017-07-18,09:20:00,4,5,29
2017-07-18 09:25:00,2017,2017-07-18,09:25:00,7,11,59
2017-07-18 09:30:00,2017,2017-07-18,09:30:00,8,10,43
2017-07-18 09:35:00,2017,2017-07-18,09:35:00,14,18,63
2017-07-18 09:40:00,2017,2017-07-18,09:40:00,14,18,67
2017-07-18 09:45:00,2017,2017-07-18,09:45:00,11,12,68
2017-07-18 09:50:00,2017,2017-07-18,09:50:00,14,16,86
2017-07-18 09:55:00,2017,2017-07-18,09:55:00,13,15,82
2017-07-18 10:00:00,2017,2017-07-18,10:00:00,11,15,69
2017-07-18 10:05:00,2017,2017-07-18,10:05:00,6,7,37
2017-07-18 10:10:00,2017,2017-07-18,10:10:00,9,9,31
2017-07-18 10:15:00,2017,2017-07-18,10:15:00,7,8,47
2017-07-18 10:20:00,2017,2017-07-18,10:20:00,8,9,51
2017-07-18 10:25:00,2017,2017-07-18,10:25:00,11,13,69
2017-07-18 10:30:00,2017,2017-07-18,10:30:00,17,19,89
2017-07-18 10:35:00,2017,2017-07-18,10:35:00,16,17,61
2017-07-18 10:40:00,2017,2017-07-18,10:40:00,19,22,66
2017-07-18 10:45:00,2017,2017-07-18,10:45:00,22,23,68
2017-07-18 10:50:00,2017,2017-07-18,10:50:00,22,24,69
2017-07-18 10:55:00,2017,2017-07-18,10:55:00,18,21,64
2017-07-18 11:00:00,2017,2017-07-18,11:00:00,10,11,61
2017-07-18 11:05:00,2017,2017-07-18,11:05:00,10,11,61
2017-07-18 11:10:00,2017,2017-07-18,11:10:00,11,12,64
2017-07-18 11:15:00,2017,2017-07-18,11:15:00,16,18,86
2017-07-18 11:20:00,2017,2017-07-18,11:20:00,24,31,104
2017-07-18 11:25:00,2017,2017-07-18,11:25:00,20,28,93
2017-07-18 11:30:00,2017,2017-07-18,11:30:00,13,15,79
2017-07-18 11:35:00,2017,2017-07-18,11:35:00,12,16,60
2017-07-18 11:40:00,2017,2017-07-18,11:40:00,14,17,61
2017-07-18 11:45:00,2017,2017-07-18,11:45:00,16,19,84
2017-07-18 11:50:00,2017,2017-07-18,11:50:00,16,19,79
2017-07-18 11:55:00,2017,2017-07-18,11:55:00,20,27,92
2017-07-18 12:00:00,2017,2017-07-18,12:00:00,19,27,93
2017-07-18 12:05:00,2017,2017-07-18,12:05:00,28,33,105
2017-07-18 12:10:00,2017,2017-07-18,12:10:00,16,19,89
2017-07-18 12:15:00,2017,2017-07-18,12:15:00,15,22,80
2017-07-18 12:20:00,2017,2017-07-18,12:20:00,9,10,57
2017-07-18 12:25:00,2017,2017-07-18,12:25:00,8,8,47
2017-07-18 12:30:00,2017,2017-07-18,12:30:00,9,10,46
2017-07-18 12:35:00,2017,2017-07-18,12:35:00,8,9,33
2017-07-18 12:40:00,2017,2017-07-18,12:40:00,6,7,21
2017-07-18 12:45:00,2017,2017-07-18,12:45:00,5,6,15
2017-07-18 12:50:00,2017,2017-07-18,12:50:00,3,3,15
2017-07-18 12:55:00,2017,2017-07-18,12:55:00,5,7,21
2017-07-18 13:00:00,2017,2017-07-18,13:00:00,3,4,18
2017-07-18 13:05:00,2017,2017-07-18,13:05:00,2,3,11
2017-07-18 13:10:00,2017,2017-07-18,13:10:00,2,3,15
2017-07-18 13:15:00,2017,2017-07-18,13:15:00,2,3,7
2017-07-18 13:20:00,2017,2017-07-18,13:20:00,3,4,9
2017-07-18 13:25:00,2017,2017-07-18,13:25:00,2,2,7
2017-07-18 13:30:00,2017,2017-07-18,13:30:00,2,2,6
2017-07-18 13:35:00,2017,2017-07-18,13:35:00,3,4,9
2017-07-18 13:40:00,2017,2017-07-18,13:40:00,2,2,9
2017-07-18 13:45:00,2017,2017-07-18,13:45:00,2,2,8
2017-07-18 13:50:00,2017,2017-07-18,13:50:00,2,3,10
2017-07-18 13:55:00,2017,2017-07-18,13:55:00,8,11,49
2017-07-18 14:00:00,2017,2017-07-18,14:00:00,12,13,70
2017-07-18 14:05:00,2017,2017-07-18,14:05:00,17,22,76
2017-07-18 14:10:00,2017,2017-07-18,14:10:00,15,19,84
2017-07-18 14:15:00,2017,2017-07-18,14:15:00,12,14,74
2017-07-18 14:20:00,2017,2017-07-18,14:20:00,10,11,46
2017-07-18 14:25:00,2017,2017-07-18,14:25:00,13,16,58
2017-07-18 14:30:00,2017,2017-07-18,14:30:00,10,10,28
2017-07-18 14:35:00,2017,2017-07-18,14:35:00,8,10,25
2017-07-18 14:40:00,2017,2017-07-18,14:40:00,6,7,15
2017-07-18 14:45:00,2017,2017-07-18,14:45:00,5,7,15
2017-07-18 14:50:00,2017,2017-07-18,14:50:00,4,5,9
2017-07-18 14:55:00,2017,2017-07-18,14:55:00,3,5,28
2017-07-18 15:00:00,2017,2017-07-18,15:00:00,6,10,40
2017-07-18 15:05:00,2017,2017-07-18,15:05:00,7,10,42
2017-07-18 15:10:00,2017,2017-07-18,15:10:00,7,9,44
2017-07-18 15:15:00,2017,2017-07-18,15:15:00,7,11,47
2017-07-18 15:20:00,2017,2017-07-18,15:20:00,11,13,61
2017-07-18 15:25:00,2017,2017-07-18,15:25:00,4,10,53
2017-07-18 15:30:00,2017,2017-07-18,15:30:00,9,10,51
2017-07-18 15:35:00,2017,2017-07-18,15:35:00,6,10,44
2017-07-18 15:40:00,2017,2017-07-18,15:40:00,3,4,16
2017-07-18 15:45:00,2017,2017-07-18,15:45:00,4,5,24
2017-07-18 15:50:00,2017,2017-07-18,15:50:00,3,4,19
2017-07-18 15:55:00,2017,2017-07-18,15:55:00,3,4,19
2017-07-18 16:00:00,2017,2017-07-18,16:00:00,3,3,15
2017-07-18 16:05:00,2017,2017-07-18,16:05:00,3,3,9
2017-07-18 16:10:00,2017,2017-07-18,16:10:00,2,2,8
2017-07-18 16:15:00,2017,2017-07-18,16:15:00,4,7,38
2017-07-18 16:20:00,2017,2017-07-18,16:20:00,6,7,29
2017-07-18 16:25:00,2017,2017-07-18,16:25:00,5,6,32
2017-07-18 16:30:00,2017,2017-07-18,16:30:00,6,6,36
2017-07-18 16:35:00,2017,2017-07-18,16:35:00,6,7,38
2017-07-18 16:40:00,2017,2017-07-18,16:40:00,8,10,56
2017-07-18 16:45:00,2017,2017-07-18,16:45:00,8,9,52
2017-07-18 16:50:00,2017,2017-07-18,16:50:00,6,8,48
2017-07-18 16:55:00,2017,2017-07-18,16:55:00,5,6,32
2017-07-18 17:00:00,2017,2017-07-18,17:00:00,3,3,13
2017-07-18 17:05:00,2017,2017-07-18,17:05:00,3,3,12
2017-07-18 17:10:00,2017,2017-07-18,17:10:00,3,4,21
2017-07-18 17:15:00,2017,2017-07-18,17:15:00,2,3,10
2017-07-18 17:20:00,2017,2017-07-18,17:20:00,4,4,21
2017-07-18 17:25:00,2017,2017-07-18,17:25:00,2,3,10
2017-07-18 17:30:00,2017,2017-07-18,17:30:00,3,4,20
2017-07-18 17:35:00,2017,2017-07-18,17:35:00,5,7,35
2017-07-18 17:40:00,2017,2017-07-18,17:40:00,6,7,39
2017-07-18 17:45:00,2017,2017-07-18,17:45:00,5,6,31
2017-07-18 17:50:00,2017,2017-07-18,17:50:00,5,6,30
2017-07-18 17:55:00,2017,2017-07-18,17:55:00,4,5,24
2017-07-18 18:00:00,2017,2017-07-18,18:00:00,6,7,28
2017-07-18 18:05:00,2017,2017-07-18,18:05:00,5,7,29
2017-07-18 18:10:00,2017,2017-07-18,18:10:00,3,4,19
2017-07-18 18:15:00,2017,2017-07-18,18:15:00,3,3,15
2017-07-18 18:20:00,2017,2017-07-18,18:20:00,3,3,15
2017-07-18 18:25:00,2017,2017-07-18,18:25:00,3,4,21
2017-07-18 18:30:00,2017,2017-07-18,18:30:00,3,4,21
2017-07-18 18:35:00,2017,2017-07-18,18:35:00,3,4,12
2017-07-18 18:40:00,2017,2017-07-18,18:40:00,3,4,12
2017-07-18 18:45:00,2017,2017-07-18,18:45:00,3,3,13
2017-07-18 18:50:00,2017,2017-07-18,18:50:00,3,3,16
2017-07-18 18:55:00,2017,2017-07-18,18:55:00,3,4,21
2017-07-18 19:00:00,2017,2017-07-18,19:00:00,3,4,18
2017-07-18 19:05:00,2017,2017-07-18,19:05:00,4,5,24
2017-07-18 19:10:00,2017,2017-07-18,19:10:00,7,9,50
2017-07-18 19:15:00,2017,2017-07-18,19:15:00,6,7,40
2017-07-18 19:20:00,2017,2017-07-18,19:20:00,4,4,23
2017-07-18 19:25:00,2017,2017-07-18,19:25:00,8,11,63
2017-07-18 19:30:00,2017,2017-07-18,19:30:00,8,10,57
2017-07-18 19:35:00,2017,2017-07-18,19:35:00,4,5,28
2017-07-18 19:40:00,2017,2017-07-18,19:40:00,1,2,7
2017-07-18 19:45:00,2017,2017-07-18,19:45:00,1,2,6
2017-07-18 19:50:00,2017,2017-07-18,19:50:00,1,2,8
2017-07-18 19:55:00,2017,2017-07-18,19:55:00,2,2,9
2017-07-18 20:00:00,2017,2017-07-18,20:00:00,2,3,10
2017-07-18 20:05:00,2017,2017-07-18,20:05:00,2,3,11
2017-07-18 20:10:00,2017,2017-07-18,20:10:00,4,6,33
2017-07-18 20:15:00,2017,2017-07-18,20:15:00,6,10,53
2017-07-18 20:20:00,2017,2017-07-18,20:20:00,9,10,53
2017-07-18 20:25:00,2017,2017-07-18,20:25:00,13,17,69
2017-07-18 20:30:00,2017,2017-07-18,20:30:00,4,7,38
2017-07-18 20:35:00,2017,2017-07-18,20:35:00,1,1,5
2017-07-18 20:40:00,2017,2017-07-18,20:40:00,0,0,2
2017-07-18 20:45:00,2017,2017-07-18,20:45:00,0,0,1
2017-07-18 20:50:00,2017,2017-07-18,20:50:00,1,2,9
2017-07-18 20:55:00,2017,2017-07-18,20:55:00,1,1,5
2017-07-18 21:00:00,2017,2017-07-18,21:00:00,1,2,8
2017-07-18 21:05:00,2017,2017-07-18,21:05:00,6,8,44
2017-07-18 21:10:00,2017,2017-07-18,21:10:00,8,11,61
2017-07-18 21:15:00,2017,2017-07-18,21:15:00,10,15,81
2017-07-18 21:20:00,2017,2017-07-18,21:20:00,13,14,77
2017-07-18 21:25:00,2017,2017-07-18,21:25:00,17,20,89
2017-07-18 21:30:00,2017,2017-07-18,21:30:00,16,19,96
2017-07-18 21:35:00,2017,2017-07-18,21:35:00,18,20,102
2017-07-18 21:40:00,2017,2017-07-18,21:40:00,17,19,96
2017-07-18 21:45:00,2017,2017-07-18,21:45:00,21,24,115
2017-07-18 21:50:00,2017,2017-07-18,21:50:00,20,21,106
2017-07-18 21:55:00,2017,2017-07-18,21:55:00,14,19,96
2017-07-18 22:00:00,2017,2017-07-18,22:00:00,9,11,60
2017-07-18 22:05:00,2017,2017-07-18,22:05:00,5,7,39
2017-07-18 22:10:00,2017,2017-07-18,22:10:00,4,4,19
2017-07-18 22:15:00,2017,2017-07-18,22:15:00,2,3,10
2017-07-18 22:20:00,2017,2017-07-18,22:20:00,1,1,5
2017-07-18 22:25:00,2017,2017-07-18,22:25:00,0,0,2
2017-07-18 22:30:00,2017,2017-07-18,22:30:00,2,2,8
2017-07-18 22:35:00,2017,2017-07-18,22:35:00,1,2,6
2017-07-18 22:40:00,2017,2017-07-18,22:40:00,2,3,13
2017-07-18 22:45:00,2017,2017-07-18,22:45:00,2,3,11
2017-07-18 22:50:00,2017,2017-07-18,22:50:00,3,3,15
2017-07-18 22:55:00,2017,2017-07-18,22:55:00,1,2,7
2017-07-18 23:00:00,2017,2017-07-18,23:00:00,0,1,3
2017-07-18 23:05:00,2017,2017-07-18,23:05:00,0,0,2
2017-07-18 23:10:00,2017,2017-07-18,23:10:00,0,1,4
2017-07-18 23:15:00,2017,2017-07-18,23:15:00,1,2,6
2017-07-18 23:20:00,2017,2017-07-18,23:20:00,0,0,2
2017-07-18 23:25:00,2017,2017-07-18,23:25:00,0,1,3
2017-07-18 23:30:00,2017,2017-07-18,23:30:00,0,1,4
2017-07-18 23:35:00,2017,2017-07-18,23:35:00,0,0,2
2017-07-18 23:40:00,2017,2017-07-18,23:40:00,0,1,4
2017-07-18 23:45:00,2017,2017-07-18,23:45:00,2,7,40
2017-07-18 23:50:00,2017,2017-07-18,23:50:00,0,1,4
2017-07-18 23:55:00,2017,2017-07-18,23:55:00,0,1,3
2017-07-19 00:00:00,2017,2017-07-19,00:00:00,0,1,3
2017-07-19 00:05:00,2017,2017-07-19,00:05:00,1,2,6
2017-07-19 00:10:00,2017,2017-07-19,00:10:00,1,3,16
2017-07-19 00:15:00,2017,2017-07-19,00:15:00,0,2,6
2017-07-19 00:20:00,2017,2017-07-19,00:20:00,1,2,6
2017-07-19 00:25:00,2017,2017-07-19,00:25:00,2,4,19
2017-07-19 00:30:00,2017,2017-07-19,00:30:00,2,5,15
2017-07-19 00:35:00,2017,2017-07-19,00:35:00,6,8,27
2017-07-19 00:40:00,2017,2017-07-19,00:40:00,0,1,2
2017-07-19 00:45:00,2017,2017-07-19,00:45:00,0,0,1
2017-07-19 00:50:00,2017,2017-07-19,00:50:00,0,1,2
2017-07-19 00:55:00,2017,2017-07-19,00:55:00,1,1,2
2017-07-19 01:00:00,2017,2017-07-19,01:00:00,0,1,2
2017-07-19 01:05:00,2017,2017-07-19,01:05:00,0,0,1
2017-07-19 01:10:00,2017,2017-07-19,01:10:00,0,1,2
2017-07-19 01:15:00,2017,2017-07-19,01:15:00,1,2,3
2017-07-19 01:20:00,2017,2017-07-19,01:20:00,0,0,1
2017-07-19 01:25:00,2017,2017-07-19,01:25:00,0,0,1
2017-07-19 01:30:00,2017,2017-07-19,01:30:00,0,0,1
2017-07-19 01:35:00,2017,2017-07-19,01:35:00,0,0,1
2017-07-19 01:40:00,2017,2017-07-19,01:40:00,1,1,2
2017-07-19 01:45:00,2017,2017-07-19,01:45:00,0,1,2
2017-07-19 01:50:00,2017,2017-07-19,01:50:00,0,0,1
2017-07-19 01:55:00,2017,2017-07-19,01:55:00,0,1,2
2017-07-19 02:00:00,2017,2017-07-19,02:00:00,0,1,2
2017-07-19 02:05:00,2017,2017-07-19,02:05:00,0,1,2
2017-07-19 02:10:00,2017,2017-07-19,02:10:00,0,1,2
2017-07-19 02:15:00,2017,2017-07-19,02:15:00,0,0,1
2017-07-19 02:20:00,2017,2017-07-19,02:20:00,0,1,2
2017-07-19 02:25:00,2017,2017-07-19,02:25:00,0,1,2
2017-07-19 02:30:00,2017,2017-07-19,02:30:00,0,1,2
2017-07-19 02:35:00,2017,2017-07-19,02:35:00,0,1,2
2017-07-19 02:40:00,2017,2017-07-19,02:40:00,0,0,1
2017-07-19 02:45:00,2017,2017-07-19,02:45:00,1,1,2
2017-07-19 02:50:00,2017,2017-07-19,02:50:00,1,3,5
2017-07-19 02:55:00,2017,2017-07-19,02:55:00,1,2,4
2017-07-19 03:00:00,2017,2017-07-19,03:00:00,2,3,5
2017-07-19 03:05:00,2017,2017-07-19,03:05:00,2,3,5
2017-07-19 03:10:00,2017,2017-07-19,03:10:00,1,2,3
2017-07-19 03:15:00,2017,2017-07-19,03:15:00,3,4,6
2017-07-19 03:20:00,2017,2017-07-19,03:20:00,2,2,4
2017-07-19 03:25:00,2017,2017-07-19,03:25:00,2,3,5
2017-07-19 03:30:00,2017,2017-07-19,03:30:00,2,3,5
2017-07-19 03:35:00,2017,2017-07-19,03:35:00,2,3,5
2017-07-19 03:40:00,2017,2017-07-19,03:40:00,2,3,5
2017-07-19 03:45:00,2017,2017-07-19,03:45:00,1,2,3
2017-07-19 03:50:00,2017,2017-07-19,03:50:00,1,2,3
2017-07-19 03:55:00,2017,2017-07-19,03:55:00,0,1,2
2017-07-19 04:00:00,2017,2017-07-19,04:00:00,0,2,3
2017-07-19 04:05:00,2017,2017-07-19,04:05:00,1,2,3
2017-07-19 04:10:00,2017,2017-07-19,04:10:00,0,1,2
2017-07-19 04:15:00,2017,2017-07-19,04:15:00,0,0,1
2017-07-19 04:20:00,2017,2017-07-19,04:20:00,1,2,4
2017-07-19 04:25:00,2017,2017-07-19,04:25:00,1,2,4
2017-07-19 04:30:00,2017,2017-07-19,04:30:00,1,2,4
2017-07-19 04:35:00,2017,2017-07-19,04:35:00,1,2,3
2017-07-19 04:40:00,2017,2017-07-19,04:40:00,1,1,2
2017-07-19 04:45:00,2017,2017-07-19,04:45:00,1,2,4
2017-07-19 04:50:00,2017,2017-07-19,04:50:00,1,2,4
2017-07-19 04:55:00,2017,2017-07-19,04:55:00,2,2,4
2017-07-19 05:00:00,2017,2017-07-19,05:00:00,1,2,4
2017-07-19 05:05:00,2017,2017-07-19,05:05:00,1,2,3
2017-07-19 05:10:00,2017,2017-07-19,05:10:00,1,2,4
2017-07-19 05:15:00,2017,2017-07-19,05:15:00,1,2,3
2017-07-19 05:20:00,2017,2017-07-19,05:20:00,1,1,2
2017-07-19 05:25:00,2017,2017-07-19,05:25:00,1,1,2
2017-07-19 05:30:00,2017,2017-07-19,05:30:00,0,1,2
2017-07-19 05:35:00,2017,2017-07-19,05:35:00,0,1,2
2017-07-19 05:40:00,2017,2017-07-19,05:40:00,1,2,3
2017-07-19 05:45:00,2017,2017-07-19,05:45:00,1,2,3
2017-07-19 05:50:00,2017,2017-07-19,05:50:00,0,0,1
2017-07-19 05:55:00,2017,2017-07-19,05:55:00,0,0,1
2017-07-19 06:00:00,2017,2017-07-19,06:00:00,0,1,2
2017-07-19 06:05:00,2017,2017-07-19,06:05:00,1,1,2
2017-07-19 06:10:00,2017,2017-07-19,06:10:00,0,1,2
2017-07-19 06:15:00,2017,2017-07-19,06:15:00,1,2,3
2017-07-19 06:20:00,2017,2017-07-19,06:20:00,1,2,3
2017-07-19 06:25:00,2017,2017-07-19,06:25:00,2,4,6
2017-07-19 06:30:00,2017,2017-07-19,06:30:00,1,1,2
2017-07-19 06:35:00,2017,2017-07-19,06:35:00,1,2,3
2017-07-19 06:40:00,2017,2017-07-19,06:40:00,3,4,6
2017-07-19 06:45:00,2017,2017-07-19,06:45:00,2,3,11
2017-07-19 06:50:00,2017,2017-07-19,06:50:00,1,3,6
2017-07-19 06:55:00,2017,2017-07-19,06:55:00,1,2,4
2017-07-19 07:00:00,2017,2017-07-19,07:00:00,1,2,4
2017-07-19 07:05:00,2017,2017-07-19,07:05:00,2,3,5
2017-07-19 07:10:00,2017,2017-07-19,07:10:00,3,3,5
2017-07-19 07:15:00,2017,2017-07-19,07:15:00,3,4,6
2017-07-19 07:20:00,2017,2017-07-19,07:20:00,4,4,7
2017-07-19 07:25:00,2017,2017-07-19,07:25:00,3,4,6
2017-07-19 07:30:00,2017,2017-07-19,07:30:00,4,4,8
2017-07-19 07:35:00,2017,2017-07-19,07:35:00,3,4,9
2017-07-19 07:40:00,2017,2017-07-19,07:40:00,3,4,9
2017-07-19 07:45:00,2017,2017-07-19,07:45:00,3,3,6
2017-07-19 07:50:00,2017,2017-07-19,07:50:00,3,4,8
2017-07-19 07:55:00,2017,2017-07-19,07:55:00,4,4,9
2017-07-19 08:00:00,2017,2017-07-19,08:00:00,3,4,8
2017-07-19 08:05:00,2017,2017-07-19,08:05:00,3,4,8
2017-07-19 08:10:00,2017,2017-07-19,08:10:00,3,3,12
2017-07-19 08:15:00,2017,2017-07-19,08:15:00,2,3,10
2017-07-19 08:20:00,2017,2017-07-19,08:20:00,5,6,35
2017-07-19 08:25:00,2017,2017-07-19,08:25:00,5,5,26
2017-07-19 08:30:00,2017,2017-07-19,08:30:00,4,4,20
2017-07-19 08:35:00,2017,2017-07-19,08:35:00,2,3,10
2017-07-19 08:40:00,2017,2017-07-19,08:40:00,2,2,9
2017-07-19 08:45:00,2017,2017-07-19,08:45:00,3,4,14
2017-07-19 08:50:00,2017,2017-07-19,08:50:00,3,4,11
2017-07-19 08:55:00,2017,2017-07-19,08:55:00,4,7,20
2017-07-19 09:00:00,2017,2017-07-19,09:00:00,3,3,15
2017-07-19 09:05:00,2017,2017-07-19,09:05:00,2,3,10
2017-07-19 09:10:00,2017,2017-07-19,09:10:00,3,5,16
2017-07-19 09:15:00,2017,2017-07-19,09:15:00,5,5,15
2017-07-19 09:20:00,2017,2017-07-19,09:20:00,4,5,10
2017-07-19 09:25:00,2017,2017-07-19,09:25:00,3,4,8
2017-07-19 09:30:00,2017,2017-07-19,09:30:00,2,3,13
2017-07-19 09:35:00,2017,2017-07-19,09:35:00,4,4,22
2017-07-19 09:40:00,2017,2017-07-19,09:40:00,4,5,25
2017-07-19 09:45:00,2017,2017-07-19,09:45:00,6,9,31
2017-07-19 09:50:00,2017,2017-07-19,09:50:00,9,15,53
2017-07-19 09:55:00,2017,2017-07-19,09:55:00,7,8,48
2017-07-19 10:00:00,2017,2017-07-19,10:00:00,3,4,23
2017-07-19 10:05:00,2017,2017-07-19,10:05:00,3,4,18
2017-07-19 10:10:00,2017,2017-07-19,10:10:00,3,5,18
2017-07-19 10:15:00,2017,2017-07-19,10:15:00,7,8,35
2017-07-19 10:20:00,2017,2017-07-19,10:20:00,4,5,28
2017-07-19 10:25:00,2017,2017-07-19,10:25:00,6,8,33
2017-07-19 10:30:00,2017,2017-07-19,10:30:00,6,8,32
2017-07-19 10:35:00,2017,2017-07-19,10:35:00,4,5,25
2017-07-19 10:40:00,2017,2017-07-19,10:40:00,2,2,9
2017-07-19 10:45:00,2017,2017-07-19,10:45:00,3,3,10
2017-07-19 10:50:00,2017,2017-07-19,10:50:00,3,3,10
2017-07-19 10:55:00,2017,2017-07-19,10:55:00,3,3,13
2017-07-19 11:00:00,2017,2017-07-19,11:00:00,3,3,15
2017-07-19 11:05:00,2017,2017-07-19,11:05:00,5,6,31
2017-07-19 11:10:00,2017,2017-07-19,11:10:00,7,7,42
2017-07-19 11:15:00,2017,2017-07-19,11:15:00,7,7,43
2017-07-19 11:20:00,2017,2017-07-19,11:20:00,5,7,37
2017-07-19 11:25:00,2017,2017-07-19,11:25:00,2,3,10
2017-07-19 11:30:00,2017,2017-07-19,11:30:00,2,3,10
2017-07-19 11:35:00,2017,2017-07-19,11:35:00,3,3,14
2017-07-19 11:40:00,2017,2017-07-19,11:40:00,3,3,12
2017-07-19 11:45:00,2017,2017-07-19,11:45:00,4,6,33
2017-07-19 11:50:00,2017,2017-07-19,11:50:00,5,6,34
2017-07-19 11:55:00,2017,2017-07-19,11:55:00,6,7,40
2017-07-19 12:00:00,2017,2017-07-19,12:00:00,9,11,59
2017-07-19 12:05:00,2017,2017-07-19,12:05:00,12,17,89
2017-07-19 12:10:00,2017,2017-07-19,12:10:00,16,18,92
2017-07-19 12:15:00,2017,2017-07-19,12:15:00,11,14,75
2017-07-19 12:20:00,2017,2017-07-19,12:20:00,9,10,56
2017-07-19 12:25:00,2017,2017-07-19,12:25:00,6,7,39
2017-07-19 12:30:00,2017,2017-07-19,12:30:00,3,4,17
2017-07-19 12:35:00,2017,2017-07-19,12:35:00,3,3,14
2017-07-19 12:40:00,2017,2017-07-19,12:40:00,2,3,11
2017-07-19 12:45:00,2017,2017-07-19,12:45:00,3,3,13
2017-07-19 12:50:00,2017,2017-07-19,12:50:00,3,3,12
2017-07-19 12:55:00,2017,2017-07-19,12:55:00,3,3,11
2017-07-19 13:00:00,2017,2017-07-19,13:00:00,2,3,14
2017-07-19 13:05:00,2017,2017-07-19,13:05:00,2,3,10
2017-07-19 13:10:00,2017,2017-07-19,13:10:00,3,3,9
2017-07-19 13:15:00,2017,2017-07-19,13:15:00,3,3,9
2017-07-19 13:20:00,2017,2017-07-19,13:20:00,3,3,7
2017-07-19 13:25:00,2017,2017-07-19,13:25:00,2,2,6
2017-07-19 13:30:00,2017,2017-07-19,13:30:00,2,2,9
2017-07-19 13:35:00,2017,2017-07-19,13:35:00,2,2,9
2017-07-19 13:40:00,2017,2017-07-19,13:40:00,2,3,10
2017-07-19 13:45:00,2017,2017-07-19,13:45:00,3,3,15
2017-07-19 13:50:00,2017,2017-07-19,13:50:00,3,4,17
2017-07-19 13:55:00,2017,2017-07-19,13:55:00,2,3,13
2017-07-19 14:00:00,2017,2017-07-19,14:00:00,1,2,9
2017-07-19 14:05:00,2017,2017-07-19,14:05:00,2,2,9
2017-07-19 14:10:00,2017,2017-07-19,14:10:00,2,2,9
2017-07-19 14:15:00,2017,2017-07-19,14:15:00,2,3,10
2017-07-19 14:20:00,2017,2017-07-19,14:20:00,2,2,9
2017-07-19 14:25:00,2017,2017-07-19,14:25:00,2,2,8
2017-07-19 14:30:00,2017,2017-07-19,14:30:00,2,2,9
2017-07-19 14:35:00,2017,2017-07-19,14:35:00,4,6,31
2017-07-19 14:40:00,2017,2017-07-19,14:40:00,7,8,39
2017-07-19 14:45:00,2017,2017-07-19,14:45:00,7,9,38
2017-07-19 14:50:00,2017,2017-07-19,14:50:00,4,5,21
2017-07-19 14:55:00,2017,2017-07-19,14:55:00,5,5,15
2017-07-19 15:00:00,2017,2017-07-19,15:00:00,4,5,10
2017-07-19 15:05:00,2017,2017-07-19,15:05:00,4,5,11
2017-07-19 15:10:00,2017,2017-07-19,15:10:00,6,9,25
2017-07-19 15:15:00,2017,2017-07-19,15:15:00,4,5,28
2017-07-19 15:20:00,2017,2017-07-19,15:20:00,4,5,16
2017-07-19 15:25:00,2017,2017-07-19,15:25:00,4,5,10
2017-07-19 15:30:00,2017,2017-07-19,15:30:00,2,4,9
2017-07-19 15:35:00,2017,2017-07-19,15:35:00,2,2,8
2017-07-19 15:40:00,2017,2017-07-19,15:40:00,3,3,10
2017-07-19 15:45:00,2017,2017-07-19,15:45:00,3,4,20
2017-07-19 15:50:00,2017,2017-07-19,15:50:00,6,7,37
2017-07-19 15:55:00,2017,2017-07-19,15:55:00,3,3,14
2017-07-19 16:00:00,2017,2017-07-19,16:00:00,3,4,21
2017-07-19 16:05:00,2017,2017-07-19,16:05:00,4,6,31
2017-07-19 16:10:00,2017,2017-07-19,16:10:00,4,6,31
2017-07-19 16:15:00,2017,2017-07-19,16:15:00,4,4,21
2017-07-19 16:20:00,2017,2017-07-19,16:20:00,3,4,22
2017-07-19 16:25:00,2017,2017-07-19,16:25:00,4,5,25
2017-07-19 16:30:00,2017,2017-07-19,16:30:00,4,4,21
2017-07-19 16:35:00,2017,2017-07-19,16:35:00,3,3,14
2017-07-19 16:40:00,2017,2017-07-19,16:40:00,3,3,12
2017-07-19 16:45:00,2017,2017-07-19,16:45:00,4,5,27
2017-07-19 16:50:00,2017,2017-07-19,16:50:00,9,14,78
