num_pickups,num_passengers,yr,mnth,d,hr
462,815,2016,6,26,10
446,796,2016,6,26,11
504,867,2016,6,26,12
550,934,2016,6,26,13
695,1189,2016,6,26,14
666,1185,2016,6,26,15
743,1332,2016,6,26,16
762,1345,2016,6,26,17
766,1390,2016,6,26,18
817,1353,2016,6,26,19
719,1218,2016,6,26,20
834,1474,2016,6,26,21
863,1404,2016,6,26,22
848,1442,2016,6,26,23
501,852,2016,6,27,0
75,124,2016,6,27,1
18,33,2016,6,27,2
16,16,2016,6,27,4
22,28,2016,6,27,5
65,98,2016,6,27,6
432,725,2016,6,27,7
655,1115,2016,6,27,8
821,1395,2016,6,27,9
843,1423,2016,6,27,10
750,1284,2016,6,27,11
657,1140,2016,6,27,12
618,1045,2016,6,27,13
605,1067,2016,6,27,14
585,1001,2016,6,27,15
737,1240,2016,6,27,16
686,1221,2016,6,27,17
729,1248,2016,6,27,18
589,1013,2016,6,27,19
606,994,2016,6,27,20
730,1214,2016,6,27,21
620,986,2016,6,27,22
447,723,2016,6,27,23
239,436,2016,6,28,0
13,21,2016,6,28,1
2,5,2016,6,28,2
2,4,2016,6,28,3
5,6,2016,6,28,4
21,33,2016,6,28,5
33,65,2016,6,28,6
279,439,2016,6,28,7
472,833,2016,6,28,8
541,923,2016,6,28,9
652,1151,2016,6,28,10
582,1011,2016,6,28,11
516,939,2016,6,28,12
489,847,2016,6,28,13
432,692,2016,6,28,14
634,1096,2016,6,28,15
430,729,2016,6,28,16
365,616,2016,6,28,17
494,844,2016,6,28,18
530,920,2016,6,28,19
405,693,2016,6,28,20
445,740,2016,6,28,21
605,1010,2016,6,28,22
562,910,2016,6,28,23
623,1069,2016,6,29,0
536,904,2016,6,29,1
133,237,2016,6,29,2
7,12,2016,6,29,3
17,19,2016,6,29,4
19,29,2016,6,29,5
73,104,2016,6,29,6
339,564,2016,6,29,7
425,726,2016,6,29,8
634,1132,2016,6,29,9
525,927,2016,6,29,10
585,1020,2016,6,29,11
490,771,2016,6,29,12
495,914,2016,6,29,13
484,905,2016,6,29,14
596,1052,2016,6,29,15
503,821,2016,6,29,16
672,1177,2016,6,29,17
605,1015,2016,6,29,18
571,979,2016,6,29,19
629,1011,2016,6,29,20
643,987,2016,6,29,21
586,998,2016,6,29,22
429,723,2016,6,29,23
84,149,2016,6,30,0
6,11,2016,6,30,1
2,4,2016,6,30,2
4,4,2016,6,30,3
15,29,2016,6,30,4
33,49,2016,6,30,5
48,85,2016,6,30,6
192,297,2016,6,30,7
281,489,2016,6,30,8
488,872,2016,6,30,9
527,910,2016,6,30,10
480,851,2016,6,30,11
437,764,2016,6,30,12
437,798,2016,6,30,13
584,1014,2016,6,30,14
519,909,2016,6,30,15
640,1131,2016,6,30,16
790,1403,2016,6,30,17
718,1185,2016,6,30,18
658,1142,2016,6,30,19
672,1091,2016,6,30,20
641,1036,2016,6,30,21
781,1341,2016,6,30,22
444,715,2016,6,30,23
